CloneID,call_rate,p_present,MAF,polymorphism
100003458,0.9142857142857143,0.5416666666666666,0.45833333333333337,0.45833333333333337
100007138,0.9142857142857143,0.5416666666666666,0.45833333333333337,0.45833333333333337
100007262,0.9142857142857143,0.4583333333333333,0.4583333333333333,0.45833333333333326
100021910,0.9142857142857143,0.5416666666666666,0.45833333333333337,0.45833333333333337
100034941,0.9142857142857143,0.4583333333333333,0.4583333333333333,0.45833333333333326
100033451,0.8952380952380953,0.5425531914893617,0.45744680851063835,0.45744680851063835
100007286,0.9619047619047619,0.45544554455445546,0.45544554455445546,0.4554455445544554
100007339,0.9619047619047619,0.45544554455445546,0.45544554455445546,0.4554455445544554
100000278,0.9428571428571428,0.45454545454545453,0.45454545454545453,0.4545454545454546
100007119,0.9428571428571428,0.45454545454545453,0.45454545454545453,0.4545454545454546
100007191,0.9428571428571428,0.45454545454545453,0.45454545454545453,0.4545454545454546
100007235,0.9428571428571428,0.5454545454545454,0.4545454545454546,0.4545454545454546
100007304,0.9428571428571428,0.5454545454545454,0.4545454545454546,0.4545454545454546
100030865,0.9428571428571428,0.45454545454545453,0.45454545454545453,0.4545454545454546
100004539,0.9238095238095239,0.4536082474226804,0.4536082474226804,0.45360824742268036
100007149,0.9238095238095239,0.5463917525773195,0.45360824742268047,0.45360824742268047
100007168,0.9238095238095239,0.5463917525773195,0.45360824742268047,0.45360824742268047
100007363,0.9238095238095239,0.5463917525773195,0.45360824742268047,0.45360824742268047
100014828,0.9238095238095239,0.4536082474226804,0.4536082474226804,0.45360824742268036
100034118,0.9238095238095239,0.4536082474226804,0.4536082474226804,0.45360824742268036
100036304,0.9238095238095239,0.4536082474226804,0.4536082474226804,0.45360824742268036
100004883,0.9047619047619048,0.5473684210526316,0.4526315789473684,0.4526315789473684
100016089,0.8857142857142857,0.5483870967741935,0.4516129032258065,0.4516129032258065
100029402,0.8857142857142857,0.5483870967741935,0.4516129032258065,0.4516129032258065
100030899,0.8857142857142857,0.5483870967741935,0.4516129032258065,0.4516129032258065
100035350,0.8857142857142857,0.5483870967741935,0.4516129032258065,0.4516129032258065
100007314,0.8666666666666667,0.5494505494505495,0.4505494505494505,0.4505494505494505
100007299,0.9523809523809523,0.45,0.45,0.44999999999999996
100018372,0.9523809523809523,0.45,0.45,0.44999999999999996
100057367,0.9523809523809523,0.45,0.45,0.44999999999999996
100000969,0.9333333333333333,0.4489795918367347,0.4489795918367347,0.44897959183673475
100002443,0.9333333333333333,0.4489795918367347,0.4489795918367347,0.44897959183673475
100002727,0.9333333333333333,0.4489795918367347,0.4489795918367347,0.44897959183673475
100003883,0.9333333333333333,0.5510204081632653,0.44897959183673475,0.44897959183673475
100005678,0.9333333333333333,0.5510204081632653,0.44897959183673475,0.44897959183673475
100007156,0.9333333333333333,0.5510204081632653,0.44897959183673475,0.44897959183673475
100007306,0.9333333333333333,0.5510204081632653,0.44897959183673475,0.44897959183673475
100000377,0.9142857142857143,0.5520833333333334,0.44791666666666663,0.44791666666666663
100002650,0.9142857142857143,0.5520833333333334,0.44791666666666663,0.44791666666666663
100002894,0.9142857142857143,0.5520833333333334,0.44791666666666663,0.44791666666666663
100007341,0.9142857142857143,0.4479166666666667,0.4479166666666667,0.44791666666666674
100016804,0.9142857142857143,0.5520833333333334,0.44791666666666663,0.44791666666666663
100002734,0.8952380952380953,0.5531914893617021,0.44680851063829785,0.44680851063829785
100036187,0.8952380952380953,0.44680851063829785,0.44680851063829785,0.44680851063829785
100001234,0.9619047619047619,0.44554455445544555,0.44554455445544555,0.4455445544554455
100042002,0.9619047619047619,0.44554455445544555,0.44554455445544555,0.4455445544554455
100002598,0.9428571428571428,0.4444444444444444,0.4444444444444444,0.4444444444444444
100003927,0.9428571428571428,0.4444444444444444,0.4444444444444444,0.4444444444444444
100004176,0.9428571428571428,0.4444444444444444,0.4444444444444444,0.4444444444444444
100004998,0.9428571428571428,0.4444444444444444,0.4444444444444444,0.4444444444444444
100007143,0.9428571428571428,0.5555555555555556,0.4444444444444444,0.4444444444444444
100022449,0.9428571428571428,0.4444444444444444,0.4444444444444444,0.4444444444444444
100005995,0.9238095238095239,0.5567010309278351,0.44329896907216493,0.44329896907216493
100006079,0.9238095238095239,0.5567010309278351,0.44329896907216493,0.44329896907216493
100006169,0.9238095238095239,0.5567010309278351,0.44329896907216493,0.44329896907216493
100019467,0.9238095238095239,0.5567010309278351,0.44329896907216493,0.44329896907216493
100036326,0.9238095238095239,0.5567010309278351,0.44329896907216493,0.44329896907216493
100018869,0.9047619047619048,0.5578947368421052,0.4421052631578948,0.4421052631578948
100031271,0.9047619047619048,0.5578947368421052,0.4421052631578948,0.4421052631578948
100022516,0.9714285714285714,0.4411764705882353,0.4411764705882353,0.4411764705882353
100016732,0.8857142857142857,0.44086021505376344,0.44086021505376344,0.4408602150537635
100003767,0.9523809523809523,0.44,0.44,0.43999999999999995
100016131,0.9523809523809523,0.44,0.44,0.43999999999999995
100031061,0.9523809523809523,0.56,0.43999999999999995,0.43999999999999995
100000091,0.9333333333333333,0.5612244897959183,0.4387755102040817,0.4387755102040817
100005200,0.9333333333333333,0.5612244897959183,0.4387755102040817,0.4387755102040817
100007136,0.9333333333333333,0.5612244897959183,0.4387755102040817,0.4387755102040817
100007222,0.9333333333333333,0.4387755102040816,0.4387755102040816,0.43877551020408156
100022572,0.9333333333333333,0.5612244897959183,0.4387755102040817,0.4387755102040817
100035957,0.9333333333333333,0.4387755102040816,0.4387755102040816,0.43877551020408156
100003292,0.9142857142857143,0.4375,0.4375,0.4375
100015901,0.9142857142857143,0.5625,0.4375,0.4375
100044264,0.8952380952380953,0.43617021276595747,0.43617021276595747,0.43617021276595747
100007159,0.9619047619047619,0.5643564356435643,0.4356435643564357,0.4356435643564357
100007199,0.9619047619047619,0.43564356435643564,0.43564356435643564,0.4356435643564356
100016412,0.8761904761904762,0.5652173913043478,0.4347826086956522,0.4347826086956522
100002286,0.9428571428571428,0.43434343434343436,0.43434343434343436,0.43434343434343436
100007254,0.9428571428571428,0.43434343434343436,0.43434343434343436,0.43434343434343436
100029900,0.9428571428571428,0.5656565656565656,0.43434343434343436,0.43434343434343436
100040597,0.9428571428571428,0.5656565656565656,0.43434343434343436,0.43434343434343436
100007261,0.9238095238095239,0.4329896907216495,0.4329896907216495,0.4329896907216495
100032843,0.9238095238095239,0.5670103092783505,0.4329896907216495,0.4329896907216495
100036056,0.9238095238095239,0.4329896907216495,0.4329896907216495,0.4329896907216495
100007217,0.9047619047619048,0.5684210526315789,0.43157894736842106,0.43157894736842106
100007375,0.9047619047619048,0.43157894736842106,0.43157894736842106,0.43157894736842106
100022881,0.9047619047619048,0.43157894736842106,0.43157894736842106,0.43157894736842106
100033213,0.9047619047619048,0.5684210526315789,0.43157894736842106,0.43157894736842106
100004550,0.9714285714285714,0.43137254901960786,0.43137254901960786,0.43137254901960786
100004782,0.9714285714285714,0.43137254901960786,0.43137254901960786,0.43137254901960786
100007164,0.9523809523809523,0.43,0.43,0.42999999999999994
100007329,0.9523809523809523,0.43,0.43,0.42999999999999994
100007188,0.9333333333333333,0.42857142857142855,0.42857142857142855,0.4285714285714286
100015554,0.9333333333333333,0.42857142857142855,0.42857142857142855,0.4285714285714286
100022526,0.9333333333333333,0.42857142857142855,0.42857142857142855,0.4285714285714286
100023317,0.9333333333333333,0.42857142857142855,0.42857142857142855,0.4285714285714286
100016288,0.9809523809523809,0.5728155339805825,0.4271844660194175,0.4271844660194175
100007147,0.9142857142857143,0.5729166666666666,0.42708333333333337,0.42708333333333337
100014516,0.9142857142857143,0.5729166666666666,0.42708333333333337,0.42708333333333337
100017454,0.9142857142857143,0.5729166666666666,0.42708333333333337,0.42708333333333337
100033339,0.9142857142857143,0.5729166666666666,0.42708333333333337,0.42708333333333337
100001582,0.9619047619047619,0.5742574257425742,0.4257425742574258,0.4257425742574258
100007186,0.9619047619047619,0.42574257425742573,0.42574257425742573,0.4257425742574257
100040330,0.8952380952380953,0.574468085106383,0.42553191489361697,0.42553191489361697
100012993,0.9428571428571428,0.42424242424242425,0.42424242424242425,0.4242424242424243
100000473,0.8761904761904762,0.5760869565217391,0.42391304347826086,0.42391304347826086
100002692,0.9238095238095239,0.422680412371134,0.422680412371134,0.4226804123711341
100007180,0.9238095238095239,0.422680412371134,0.422680412371134,0.4226804123711341
100017311,0.9238095238095239,0.422680412371134,0.422680412371134,0.4226804123711341
100022354,0.9238095238095239,0.422680412371134,0.422680412371134,0.4226804123711341
100034021,0.9238095238095239,0.5773195876288659,0.4226804123711341,0.4226804123711341
100040905,0.9238095238095239,0.5773195876288659,0.4226804123711341,0.4226804123711341
100006168,0.9714285714285714,0.5784313725490197,0.42156862745098034,0.42156862745098034
100006722,0.9714285714285714,0.4215686274509804,0.4215686274509804,0.42156862745098045
100003789,0.9047619047619048,0.42105263157894735,0.42105263157894735,0.42105263157894735
100006003,0.9523809523809523,0.42,0.42,0.41999999999999993
100019367,0.9523809523809523,0.42,0.42,0.41999999999999993
100034780,0.9523809523809523,0.42,0.42,0.41999999999999993
100000344,0.8857142857142857,0.5806451612903226,0.4193548387096774,0.4193548387096774
100001409,0.8857142857142857,0.5806451612903226,0.4193548387096774,0.4193548387096774
100002548,0.8857142857142857,0.5806451612903226,0.4193548387096774,0.4193548387096774
100007106,0.8857142857142857,0.5806451612903226,0.4193548387096774,0.4193548387096774
100007131,0.8857142857142857,0.5806451612903226,0.4193548387096774,0.4193548387096774
100007112,0.9333333333333333,0.41836734693877553,0.41836734693877553,0.41836734693877553
100007257,0.9333333333333333,0.41836734693877553,0.41836734693877553,0.41836734693877553
100020692,0.9333333333333333,0.41836734693877553,0.41836734693877553,0.41836734693877553
100034954,0.9333333333333333,0.41836734693877553,0.41836734693877553,0.41836734693877553
100040408,0.9333333333333333,0.41836734693877553,0.41836734693877553,0.41836734693877553
100002234,0.9142857142857143,0.4166666666666667,0.4166666666666667,0.41666666666666674
100004043,0.9142857142857143,0.5833333333333334,0.41666666666666663,0.41666666666666663
100005371,0.9142857142857143,0.5833333333333334,0.41666666666666663,0.41666666666666663
100007135,0.9142857142857143,0.5833333333333334,0.41666666666666663,0.41666666666666663
100043187,0.9142857142857143,0.5833333333333334,0.41666666666666663,0.41666666666666663
100043206,0.9142857142857143,0.5833333333333334,0.41666666666666663,0.41666666666666663
100000345,0.9619047619047619,0.4158415841584158,0.4158415841584158,0.41584158415841577
100004502,0.9619047619047619,0.5841584158415841,0.4158415841584159,0.4158415841584159
100003419,0.8952380952380953,0.5851063829787234,0.4148936170212766,0.4148936170212766
100002045,0.9428571428571428,0.41414141414141414,0.41414141414141414,0.41414141414141414
100004668,0.9428571428571428,0.5858585858585859,0.41414141414141414,0.41414141414141414
100006399,0.9428571428571428,0.5858585858585859,0.41414141414141414,0.41414141414141414
100007176,0.9428571428571428,0.5858585858585859,0.41414141414141414,0.41414141414141414
100020879,0.9428571428571428,0.41414141414141414,0.41414141414141414,0.41414141414141414
100021704,0.9428571428571428,0.41414141414141414,0.41414141414141414,0.41414141414141414
100002603,0.9238095238095239,0.5876288659793815,0.41237113402061853,0.41237113402061853
100000840,0.9714285714285714,0.4117647058823529,0.4117647058823529,0.4117647058823529
100000102,0.9047619047619048,0.4105263157894737,0.4105263157894737,0.41052631578947363
100048112,0.9047619047619048,0.5894736842105263,0.41052631578947374,0.41052631578947374
100003316,0.8857142857142857,0.40860215053763443,0.40860215053763443,0.4086021505376345
100004317,0.8857142857142857,0.5913978494623656,0.4086021505376344,0.4086021505376344
100000988,0.9333333333333333,0.40816326530612246,0.40816326530612246,0.40816326530612246
100022936,0.9333333333333333,0.40816326530612246,0.40816326530612246,0.40816326530612246
100014321,0.9809523809523809,0.4077669902912621,0.4077669902912621,0.4077669902912622
100007267,0.8666666666666667,0.5934065934065934,0.4065934065934066,0.4065934065934066
100004517,0.9142857142857143,0.59375,0.40625,0.40625
100007282,0.9142857142857143,0.40625,0.40625,0.40625
100030813,0.9142857142857143,0.59375,0.40625,0.40625
100049170,0.9142857142857143,0.59375,0.40625,0.40625
100003395,0.9619047619047619,0.40594059405940597,0.40594059405940597,0.40594059405940597
100006277,0.9619047619047619,0.40594059405940597,0.40594059405940597,0.40594059405940597
100007272,0.9619047619047619,0.40594059405940597,0.40594059405940597,0.40594059405940597
100007358,0.9619047619047619,0.40594059405940597,0.40594059405940597,0.40594059405940597
100004875,0.9428571428571428,0.40404040404040403,0.40404040404040403,0.404040404040404
100007203,0.9238095238095239,0.5979381443298969,0.4020618556701031,0.4020618556701031
100036461,0.9238095238095239,0.5979381443298969,0.4020618556701031,0.4020618556701031
100000154,0.9714285714285714,0.4019607843137255,0.4019607843137255,0.4019607843137255
100007211,0.9714285714285714,0.4019607843137255,0.4019607843137255,0.4019607843137255
100007327,0.9714285714285714,0.4019607843137255,0.4019607843137255,0.4019607843137255
100000167,0.9523809523809523,0.6,0.4,0.4
100019457,0.9047619047619048,0.6,0.4,0.4
100041191,0.9523809523809523,0.6,0.4,0.4
100003631,0.9809523809523809,0.39805825242718446,0.39805825242718446,0.3980582524271845
100045028,0.9809523809523809,0.39805825242718446,0.39805825242718446,0.3980582524271845
100000956,0.9333333333333333,0.6020408163265306,0.3979591836734694,0.3979591836734694
100007110,0.9333333333333333,0.3979591836734694,0.3979591836734694,0.3979591836734694
100007163,0.9333333333333333,0.3979591836734694,0.3979591836734694,0.3979591836734694
100015343,0.9333333333333333,0.6020408163265306,0.3979591836734694,0.3979591836734694
100015829,0.9333333333333333,0.3979591836734694,0.3979591836734694,0.3979591836734694
100029710,0.9333333333333333,0.3979591836734694,0.3979591836734694,0.3979591836734694
100028645,0.8857142857142857,0.6021505376344086,0.3978494623655914,0.3978494623655914
100000146,0.9619047619047619,0.39603960396039606,0.39603960396039606,0.39603960396039606
100018277,0.9619047619047619,0.39603960396039606,0.39603960396039606,0.39603960396039606
100000770,0.9142857142857143,0.3958333333333333,0.3958333333333333,0.39583333333333326
100001417,0.9142857142857143,0.6041666666666666,0.39583333333333337,0.39583333333333337
100029718,0.9142857142857143,0.6041666666666666,0.39583333333333337,0.39583333333333337
100035373,0.9142857142857143,0.6041666666666666,0.39583333333333337,0.39583333333333337
100043979,0.9142857142857143,0.6041666666666666,0.39583333333333337,0.39583333333333337
100017968,0.8666666666666667,0.6043956043956044,0.39560439560439564,0.39560439560439564
100000489,0.9428571428571428,0.3939393939393939,0.3939393939393939,0.3939393939393939
100015112,0.9428571428571428,0.6060606060606061,0.3939393939393939,0.3939393939393939
100034658,0.9428571428571428,0.3939393939393939,0.3939393939393939,0.3939393939393939
100041209,0.9714285714285714,0.39215686274509803,0.39215686274509803,0.392156862745098
100007237,0.9238095238095239,0.3917525773195876,0.3917525773195876,0.39175257731958757
100013702,0.9238095238095239,0.6082474226804123,0.3917525773195877,0.3917525773195877
100000142,0.9523809523809523,0.39,0.39,0.39
100003453,0.9523809523809523,0.39,0.39,0.39
100007139,0.9523809523809523,0.39,0.39,0.39
100007153,0.9523809523809523,0.39,0.39,0.39
100000427,0.9047619047619048,0.6105263157894737,0.3894736842105263,0.3894736842105263
100002115,0.9047619047619048,0.6105263157894737,0.3894736842105263,0.3894736842105263
100013530,0.9047619047619048,0.6105263157894737,0.3894736842105263,0.3894736842105263
100017738,0.9809523809523809,0.3883495145631068,0.3883495145631068,0.38834951456310685
100000666,0.9333333333333333,0.6122448979591837,0.3877551020408163,0.3877551020408163
100004219,0.9333333333333333,0.6122448979591837,0.3877551020408163,0.3877551020408163
100007167,0.9333333333333333,0.3877551020408163,0.3877551020408163,0.3877551020408163
100017221,0.9333333333333333,0.6122448979591837,0.3877551020408163,0.3877551020408163
100044262,0.9333333333333333,0.6122448979591837,0.3877551020408163,0.3877551020408163
100007348,0.9619047619047619,0.38613861386138615,0.38613861386138615,0.38613861386138615
100014669,0.9619047619047619,0.38613861386138615,0.38613861386138615,0.38613861386138615
100030909,0.9619047619047619,0.38613861386138615,0.38613861386138615,0.38613861386138615
100004039,0.9142857142857143,0.6145833333333334,0.38541666666666663,0.38541666666666663
100013170,0.9142857142857143,0.6145833333333334,0.38541666666666663,0.38541666666666663
100040940,0.9142857142857143,0.6145833333333334,0.38541666666666663,0.38541666666666663
100045386,0.9142857142857143,0.3854166666666667,0.3854166666666667,0.38541666666666674
100052563,0.9904761904761905,0.38461538461538464,0.38461538461538464,0.3846153846153846
100004760,0.9428571428571428,0.3838383838383838,0.3838383838383838,0.38383838383838387
100016453,0.8952380952380953,0.6170212765957447,0.3829787234042553,0.3829787234042553
100020555,0.8952380952380953,0.6170212765957447,0.3829787234042553,0.3829787234042553
100051794,0.8952380952380953,0.6170212765957447,0.3829787234042553,0.3829787234042553
100002879,0.9714285714285714,0.6176470588235294,0.38235294117647056,0.38235294117647056
100029262,0.8761904761904762,0.6195652173913043,0.3804347826086957,0.3804347826086957
100000707,0.9523809523809523,0.62,0.38,0.38
100018371,0.9523809523809523,0.38,0.38,0.38
100020416,0.9523809523809523,0.38,0.38,0.38
100044510,0.9523809523809523,0.38,0.38,0.38
100001140,0.8571428571428571,0.6222222222222222,0.37777777777777777,0.37777777777777777
100001034,0.9333333333333333,0.37755102040816324,0.37755102040816324,0.37755102040816324
100005640,0.9333333333333333,0.37755102040816324,0.37755102040816324,0.37755102040816324
100014596,0.9333333333333333,0.6224489795918368,0.37755102040816324,0.37755102040816324
100019392,0.9333333333333333,0.37755102040816324,0.37755102040816324,0.37755102040816324
100007234,0.8857142857142857,0.6236559139784946,0.3763440860215054,0.3763440860215054
100052896,0.9142857142857143,0.625,0.375,0.375
100001265,0.9428571428571428,0.37373737373737376,0.37373737373737376,0.3737373737373737
100019677,0.9428571428571428,0.37373737373737376,0.37373737373737376,0.3737373737373737
100031150,0.9428571428571428,0.37373737373737376,0.37373737373737376,0.3737373737373737
100040048,0.9428571428571428,0.37373737373737376,0.37373737373737376,0.3737373737373737
100000854,0.9714285714285714,0.37254901960784315,0.37254901960784315,0.37254901960784315
100040685,0.8952380952380953,0.6276595744680851,0.37234042553191493,0.37234042553191493
100041568,0.8952380952380953,0.6276595744680851,0.37234042553191493,0.37234042553191493
100004385,0.9523809523809523,0.37,0.37,0.37
100007216,0.9809523809523809,0.36893203883495146,0.36893203883495146,0.3689320388349515
100002133,0.9047619047619048,0.631578947368421,0.368421052631579,0.368421052631579
100007174,0.9047619047619048,0.631578947368421,0.368421052631579,0.368421052631579
100004563,0.9333333333333333,0.6326530612244898,0.36734693877551017,0.36734693877551017
100020011,0.9333333333333333,0.3673469387755102,0.3673469387755102,0.36734693877551017
100004499,0.8571428571428571,0.6333333333333333,0.3666666666666667,0.3666666666666667
100002508,0.9619047619047619,0.36633663366336633,0.36633663366336633,0.36633663366336633
100004416,0.9619047619047619,0.36633663366336633,0.36633663366336633,0.36633663366336633
100007438,0.9619047619047619,0.36633663366336633,0.36633663366336633,0.36633663366336633
100021980,0.9428571428571428,0.36363636363636365,0.36363636363636365,0.36363636363636365
100007121,0.8666666666666667,0.6373626373626373,0.3626373626373627,0.3626373626373627
100018203,0.8952380952380953,0.6382978723404256,0.36170212765957444,0.36170212765957444
100056411,0.8952380952380953,0.6382978723404256,0.36170212765957444,0.36170212765957444
