,TSs156A,TSs361,TSs368,TSs49,TSs138B,TSs22B,TSs287,TSs383,TSs314A,TSs30,TSs291,TSs157A,TSs27,TSs363,TSs9,TSs151B,TSs133,TSs155,TSs209,TSs136,TSs22A,TSs357,TSs161,TSs11,TSs5A,TSs131,TSs294,TSs378,TSs336,TSs111,TSs56,TSs3A,TSs95,TSs2,TSs44C,TSs201,TSs217,TSs168,TSs98,TSs116,TSs53,TSs63A,TSs158,TSs269,TSs317,TSs49A,TSs417,TSs195,TSs371,TSs23,TSs51,TSs59B,TSs365,TSs224,TSs325,TSs119A,TSs166,TSs297,TSs338,TSs293,TSs24,TSs334,TSs1A,TSs266,TSs277,TSs60B,TSs303,TSs120,TSs132,TSs78,TSs61,TSs60,TSs274,TSs10A,TSs96,TSs282,TSs56A,TSs296,TSs33,TSs311,TSs68,TSs104,TSs58,TSs358,TSs82,TSs15,TSs3,TSs4,TSs331,TSs314B,TSs333,TSs7,TSs38,TSs10,TSs48
TSs5A,0.11950365980622984,0.14135902439250225,-0.10694814245234076,-0.05279323548575813,0.10583291811464299,0.02099679042534263,-0.07668912518781626,-0.04840921682364994,-0.031185624655455747,-0.052911981136164285,-0.047154762115417095,-0.11559605017705372,0.04592457472765335,0.1522585701390221,-0.07130993765091716,0.13524879002865794,0.11485320026515937,0.05364703664815471,-0.016618523829760992,-0.11597963334664202,0.04041899599235731,0.09275238325499324,-0.038369664965591396,-0.07119560209730884,0.8020389587673589,-0.012744789620147063,-0.00957212161940317,-0.010435505622968919,0.04595307506788719,0.05956660674745786,-0.04776064965335599,0.04213286889249004,0.061871122861303966,-0.0659568522293379,-0.032643127214001415,-0.06960715797622687,-0.040800086305725396,-0.06970744255128805,-0.017553403979764536,0.1111610169537839,-0.07390772304428136,0.005660390630354402,-0.00027709085589134127,0.06313305231023954,-0.07209687941276795,-0.033483135603519634,-0.070817937291265,0.17761141219199902,-0.01504771396690677,-0.027576997445515374,-0.07493694359020603,-0.1219375910592892,0.10984912134571818,0.06880026692187258,0.03345785971540892,0.3402800567337704,-0.01835437107262649,0.015633244598282314,0.10475453404855892,-0.008833034927071961,-0.11237568946808357,0.00540938807884356,-0.09592411694422591,-0.02008583751744475,0.014775970778451554,-0.05991726328529162,-0.06061261352309525,0.04987318626947817,-0.03518429678097875,-0.08332206180325495,0.06319243738831581,-0.10519390277656396,0.02788362815484948,-0.10180717709339317,-0.07141518210061766,-0.1511277768400096,-0.02533835216925943,-0.043540031394775455,-0.1194446431060623,-0.06529726973225118,-0.08269359040861206,-0.03903914244368172,-0.06450607071686384,0.13797538828229033,-0.06140596322900909,-0.06342266396796854,-0.020421314678212156,-0.024061078005773485,0.0181963297586207,-0.0638554146051191,-0.048800873528906163,-0.01904336732291281,0.03565522975824723,0.0648736433385295,-0.1054869849810256
TSs131,-0.043412703308473424,-0.07198563630974669,0.041966917619150786,-0.05886507184710925,-0.07896368395699037,-0.03146261333813012,-0.03454238870168022,-0.03685789956039472,0.059076678959250076,0.01999082532942692,-0.04824341831553113,0.09904474904265895,-0.004677230887951489,-0.07766619105104902,0.0076082863235034,-0.07510724903692939,-0.06471800773792942,-0.09268760936275551,-0.07141553745201866,-0.01360030678950719,-0.053097337290865444,-0.01384582918750339,0.007694381723626461,-0.015947216731047795,-0.012744789620147063,0.818346379490927,-0.008264488908727323,0.004801116007447342,0.122221710280639,-0.05463745400902491,-0.001988596252092073,0.0035954380901883757,0.08659815042030365,0.050580777076889176,0.008741879353382961,-0.06383118444871123,-0.0719014570097473,-0.03809789539336793,0.05950515812384155,0.0858080851536837,0.08887071582608684,-0.019427726786618357,0.011972842172618755,-0.0817102032166451,-0.007250770262669282,-0.06443652866617093,-0.031770540582665534,-0.05258361719809716,0.012651649427227614,-0.0448447473349167,0.04074155448910697,0.0015612745475952435,-0.037126137812399776,-0.102299801726677,-0.04702452768852811,-0.054084096573031246,0.12904822301613814,-0.005596693969254507,-0.03568400440009241,-0.035298036201292696,0.12283078129943739,-0.017131789974515397,0.04712566748158705,-0.00020684165088178465,0.05508242375226422,-0.05176881871008578,0.057289959315956464,-0.03777787136806605,0.027763525197121948,-0.011289490437694259,-0.0692479979071375,0.0016676915800592738,0.06118166375622253,-0.010546076539024667,0.026509463430116814,-0.008829719119353624,-0.009491379125788537,0.04281208845614468,-0.046098134469472966,-0.019611154435685882,0.00996720913882507,-0.0015643196400830337,-0.08919947009696164,-0.07727889173470603,-0.0004700378426960838,0.04482193823484485,-0.012618908109691612,-0.041328827895174815,0.07862697871198679,0.022195921879355943,0.03755124632201393,-0.02849074968474271,-0.030052151134922996,-0.023694428056851326,-0.05145706416960391
TSs294,-0.04664707673115298,-0.04174756615552593,-0.05304277945726813,-0.02428275020649342,-0.030378106126529608,-0.030861688657153143,0.010373629984039153,0.035678991669513105,0.00037282790464803514,0.0783561574004752,-0.031056761412555877,0.018356363172472818,-0.051412527814092404,-0.09609234438753428,-0.019328309811484035,-0.04174420117908359,-0.03307136835530763,-0.07656260442814754,0.03714211839002992,0.0024148424795764093,-0.06888010144995917,0.012682778459431191,-0.004676887006488205,1.1272927847954428e-05,-0.00957212161940317,-0.008264488908727323,0.7662344949326627,-0.03753242839010687,-0.01057911767410718,-0.059649634847847126,-0.054728422917852314,-0.0006021700593348067,-0.002726311920291383,-0.08073961902343223,-0.03568321076604653,0.001801967933263671,-0.03438703305935526,-0.07581555813147794,0.0015404847712035704,-0.022537252395513078,0.016856011939230062,0.02548829189910104,0.041603405940872584,0.18196563009529024,-0.0053467729785927785,0.0002660376110835759,-0.06226220555662014,0.02602684761352918,0.052589725148064814,-0.012201916407648734,0.019184449190469167,-0.01608564698725684,-0.025795750765422006,-0.0048759923019551996,0.011114639316660145,-0.013029298583258034,0.060957500055737704,-0.012987831127610287,0.06876817247399264,-0.013027394850073409,0.025468506204448377,-0.008030379380024499,-0.048724929328979275,-0.00886113950984608,-0.03442427989227623,-0.03758768530745626,-0.029044443484354768,0.11269728301790471,0.015125153651838094,0.02511430754540125,-0.004365678266193615,-0.014024138072899924,0.10750398846950027,-0.0012163391594370305,-0.037243935628490814,-0.030080247102168757,-0.027171218252519547,-0.062480713465836044,-0.03657099802793292,-0.012127250671029788,-0.05503637587044136,0.02830408175241604,-0.023830703975189788,-0.039041179177231454,0.007845819914254853,0.05516053602327141,-0.0430100072735997,-0.0472196876972967,0.025205333747310245,-0.04375125035306151,0.00669719548155655,0.02008661042495625,-0.0759534745243238,0.05513133804519749,0.013884511284047944
TSs378,-0.08499930565248581,-0.1639631994470779,0.009663163186621769,0.1561523213841556,-0.07351573036631594,-0.003152849175377771,-0.03974775598188507,-0.02041038785721441,0.05886163346316432,-0.010605271370973396,-0.008037316925499013,-0.07027015742137177,0.03391363515969481,-0.15396781331055823,-0.06836399006069603,-0.15740679256907172,-0.1565069579102996,-0.06998334171009041,-0.0009592998493647379,-2.2406038684644354e-05,0.1192195399825342,-0.05146845498645289,-0.008561661764980426,0.12078342136231468,-0.010435505622968919,0.004801116007447342,-0.03753242839010687,0.7259894953016384,0.09870319574732044,-0.021023739691761478,-0.018675772194747055,0.05799091994083821,0.047972143934257694,-0.016974061757640952,-0.0011515830856254172,0.013933454024194051,0.04138105914251316,-0.02171398590714692,-0.013326127749085615,-0.009004121219854791,-0.03869090691672389,-0.011212871849616012,-0.032935883766575504,0.11275083736446777,0.025040272343485544,-0.05444956241851602,0.0322396288298945,0.013561327197401853,-0.031534504795805364,-0.03126986521609575,0.047616402630654614,0.02945716245642654,-0.09653372417961775,-0.05263353512808478,0.056072906524367486,0.01762914029460654,-0.017307843424950245,0.024175165762161593,-0.08198649673001206,0.09750356051334444,0.06118749935469258,0.025534162187277464,-0.03078780482635305,-0.014872299734169397,-0.07990960669826346,-0.006687241054901063,0.013987297399456112,0.09046206883576517,0.12748440162633295,0.05053821246575284,0.014202946466464942,-0.06283741152258071,-0.04500603565509756,-0.08490555743096631,0.0380053151450068,-0.13236886328561903,-0.004327053319859486,0.13890179363666894,0.02422485415525958,-0.004081180434972087,-0.06453992569953933,0.03812632331855754,0.08260902109627717,-0.16245509458994353,0.0034172541647231563,-0.017656590668434727,-0.011891132654810897,-0.09163661526205781,-0.001059581330426775,-0.03484908335795886,0.05543727622682384,0.00453643706795287,-0.016031552189962307,-0.044780355305526695,-0.06304816823573954
TSs336,-0.13041497479888595,-0.13578633566412207,0.0055276794747195915,0.038279676857849325,-0.018113876299657196,-0.024348864979012293,-0.010373778507432816,-0.03823464802118229,0.17064434163196068,0.017092784491159366,-0.059393303731770805,0.019593472233001785,-0.025754257971815124,-0.09156541849160428,-0.03603899405990841,-0.13375743751965152,-0.10364539851011274,-0.09439824861952903,-0.0866675298763718,-0.042548201302667454,0.0853740897565881,-0.09290395712773566,-0.0638790625401048,-0.0718855492621714,0.04595307506788719,0.122221710280639,-0.01057911767410718,0.09870319574732044,0.8684184399657467,-0.07681832163290687,-0.026639835350394762,0.0993826007794156,0.12147951974399142,0.0408485714605715,-0.020775838450935637,-0.023866491017819114,-0.08350815670748069,0.0642723616306972,0.10409687108977024,0.0008833072377276803,-0.01611702605544962,-0.03477628407055215,-0.06566362778416202,-0.02966608322744959,-0.013822665076801436,-0.008929118626119677,-0.047602615213734156,0.0314265712878267,0.01003621832964094,-0.03669308493132689,0.0864161753841758,0.015539095492054292,0.049311723795008096,0.016767630053879466,-0.038505213883673395,0.06264709429904132,0.12403759743696144,-0.021672999993622176,-0.07283059975441991,0.007007366031896557,0.07242804273128678,-0.0347221742804449,-0.018582501136465625,0.02675214043411621,-0.0145249895430696,-0.07705758776987524,0.08847404794498773,0.02026483077984675,0.03368447578038441,-0.08745603343453191,-0.021738573001031068,-0.021440426495929178,0.039981847442784685,0.003389242408001923,0.027317969343774277,-0.10750669357350974,-0.054910510902835705,0.06459953717613579,-0.02604714767450268,-0.06275771481430648,-0.024391949017954512,0.0001994326658840668,0.006039415318758194,-0.13873162723462182,-0.0433546338395213,-0.021426714648631686,0.07461379223089672,-0.11450333144516478,0.07149762934561228,-0.0707367623331037,0.038335975019023534,0.019557677825166188,-0.0777509611503399,0.01833246450662577,-0.0056124414822852665
TSs111,0.4456573413369554,0.4752750414913626,-0.06649061801379749,-0.1652546284247644,0.2896500496093932,-0.06758174934104268,-0.08434716787784274,-0.088946973918627,-0.06306649984694816,-0.07391089810844029,-0.023072460375146243,-0.10119841970674198,-0.015823448787223596,0.430257526817782,-0.07474422596086845,0.46840577145572465,0.2527896643068427,0.37024060740172754,-0.052533345178843754,0.0031703393380888185,-0.09679245433611283,0.29775965214799976,-0.036837538483955115,-0.050893297604824604,0.05956660674745786,-0.05463745400902491,-0.059649634847847126,-0.021023739691761478,-0.07681832163290687,1.0377645722957447,-0.059613742955826055,-0.11222694740367102,0.06783033644982502,-0.15872994398235987,-0.028953943651056076,-0.10666418916944304,-0.046157847815466356,-0.0820068506131973,-0.10312732257582188,0.00833260251400642,-0.11147613825582572,-0.04755461905256231,0.017464998839192936,0.052175329782293264,-0.08775049198454966,-0.05092155786102934,-0.03252614650210942,0.049547698346202325,-0.10317172272568129,0.02745363108899619,-0.12815195327312268,-0.10103098543967444,0.22291979110198287,0.05623729133347614,-0.08859059171938087,0.0061523641865934816,-0.0313508890648519,-0.003176786317768327,-0.06298397593577088,-0.1455041571361089,-0.20806221942284903,-0.07478662035531979,-0.06304257354801741,-0.0873132173744777,-0.011514222706458431,0.004001363735966021,-0.08436557864379719,-0.036918521973006505,-0.06647864440790327,-0.011450618296534851,0.1499678658651572,-0.1273843225534569,-0.03750041246726144,-0.17159383371264356,-0.10370787255575824,-0.11896327950487998,-0.07272250914760253,-0.13773946032160267,-0.05689458040212976,-0.04620830272623716,-0.1028164872540563,-0.09948799208960199,-0.0021831984411755955,0.47580158914493637,0.07400247035014348,-0.06096047835753027,-0.11486513009027603,-0.027260339312901536,-0.12795738271543805,-0.12671697654045214,-0.0734655877797313,-0.04310387498683382,-0.06495847251393147,0.031461196833494375,-0.04816931273748449
TSs56,-0.17033028128093688,-0.27159757214295993,0.1348746238211938,-0.07018926838737455,-0.12080990207424133,0.025085131810628068,0.03875868286951599,0.062364528696957404,-0.06312683223621914,0.05660080533642458,0.04275390166308847,0.38343840033469384,-0.018175207955026963,-0.23426610548261936,0.12150849075727603,-0.2752544584403438,-0.16906571492859357,-0.07386452799416966,-0.0037781621626773493,0.19132747481006254,-0.03645825327347045,-0.12816894271610063,-0.053131723690291455,-0.01723056134588193,-0.04776064965335599,-0.001988596252092073,-0.054728422917852314,-0.018675772194747055,-0.026639835350394762,-0.059613742955826055,1.101476989741251,-0.03403386539591869,-0.010848723651256402,0.03446680626991842,0.011837302781549647,-0.01737248590187755,0.25450935766282395,-0.12905231150064705,0.04398799441057665,-0.058498002164588454,0.09623921459664064,0.03264777310048996,-0.06021815733442997,-0.03497586603556167,0.022054103228317207,-0.0049342893166998926,-0.0115274451144223,-0.14389401026680104,0.017636039288513938,-0.030735353656369563,0.01938294391127257,0.08609000992905841,-0.16969394702504859,-0.09223797845045775,-0.04600613993544939,-0.0692010818742657,-0.023004411704178437,-0.019510272302556256,0.0019604352287025183,0.0044070922003623504,-0.036640927756535824,0.051187703019647694,0.018688275952071634,0.12622791094111846,-0.13452305318583274,0.03120612183912231,-0.006110319981937138,-0.06514595130410795,-0.05841166059340503,0.02742884466277697,-0.019395939723038706,0.11090891308031615,-0.046818203270455536,0.17415331782992596,-0.008422416452147898,0.2767838085767517,-0.01723980604933546,-0.03432800093970183,-0.024398050119494263,0.01062829585915218,0.0605981041836605,-0.023724890560966598,0.03293018016794795,-0.2656437936236969,0.03414446903026565,0.02307685600593861,0.08892123010991551,0.05066444611706142,-0.1146494288434036,0.01946095414703247,-0.013173246290405423,-0.09204150442342617,0.14197187064232103,-0.1201759860205673,-0.11094735041018229
TSs3A,-0.13324039933220447,-0.2000110401050802,0.05993416016374469,0.06651516467093445,-0.13102954913831888,-0.023270830203000494,0.0068859564256279855,-0.035656815548432634,0.04185226762977259,-0.07371849918179314,-0.09847705537185084,-0.005747848269209703,-0.0653569399800386,-0.10706915749753525,0.003683046516204024,-0.19540321981082603,-0.1593658247292601,-0.24146291396064815,-0.05540338678931758,0.01962119915915776,0.11532104565334393,-0.08392437218769801,-0.020491023454335473,-0.03667946524322217,0.04213286889249004,0.0035954380901883757,-0.0006021700593348067,0.05799091994083821,0.0993826007794156,-0.11222694740367102,-0.03403386539591869,0.8659260438245757,-0.06824707311568778,0.10208061839874251,0.005203111197155446,0.09532005275796579,-0.09052089275041963,0.021922202990821905,-0.033442252593863,0.051354612964647356,-0.06538786286151727,-0.030786862470417287,-0.026130816218623776,0.006711814011512064,0.04004285051031751,0.05128530797306583,-0.09787224895946443,0.00901676586995309,-0.02607877260307131,-0.04745143680326506,0.13104719666373657,-0.009797861136203725,-0.056448323802641406,-0.05205274428104359,-0.017326733852577048,-0.0064467233812501405,-0.03138012140795155,0.07740095971077218,0.040935994601287225,0.05548597951890645,0.18408561854931543,-0.037451846229964995,0.0416318074434667,-0.00765579357089504,0.003670071668547258,-0.035756668047384706,0.2510361456891662,0.011470841286813619,-0.05599081482660759,0.0007055835906419452,0.003284081704829792,0.1173045242244311,0.0461789477470778,0.058253554934783534,0.02988507668772639,-0.1016176914909207,-0.08758431771153033,0.11747699557563145,-0.02553827008149938,0.17549600641887075,-0.029179189887621266,-0.005103087796310564,-0.08208406392037984,-0.1904032589038299,-0.1115388595030308,0.01352541208104549,0.20248535021202518,-0.021406493468688045,0.09166043589450597,0.013092661443894898,-0.07742775910210646,0.0051172279149941016,-0.0520320658385102,-0.06931229846656474,0.02561600676259209
TSs95,-0.11987422304555474,-0.16459559865473256,-0.004838292897678883,0.044476468638579715,-0.1218632552515734,-0.13927472618036932,-0.02655724204236569,-0.04080551730208315,0.039342164045605164,0.03278334315724436,-0.005438026958211344,0.10690707146901461,-0.048250471988395945,-0.13551485755199352,-0.13109396731895462,-0.16001358052331954,-0.19051605436289207,-0.18524909399553957,0.10078728476516616,-0.04564539800428271,0.0004974821555889945,-0.1288145238901053,0.06165419234219225,0.06318782989080052,0.061871122861303966,0.08659815042030365,-0.002726311920291383,0.047972143934257694,0.12147951974399142,0.06783033644982502,-0.010848723651256402,-0.06824707311568778,1.135182800562634,-0.11432607969652121,-0.07037422858234481,-0.0243358466768023,0.005780139936496943,-0.1000202535684787,0.2505622541184325,0.1813017584437743,-0.010520087074298171,-0.013527714780621923,-0.0507790602521168,0.0619630904957399,0.15742506783632032,-0.118450569623765,-0.025072319102226973,-0.07568349082232069,0.1261648539827308,0.03397028893863544,0.08298044410288666,-0.1266393021945253,-0.17511485491486767,-0.03891023984784622,-0.00034750887412661886,0.02841893657313512,0.32047963393442236,-0.014693203509425882,0.029869662293678052,0.03620640607572793,0.01042190276683115,0.009149126937788545,-0.08898777575886113,0.01394869320565046,-0.09960449934613691,-0.09349605304044291,0.09269239944448261,0.05503805431416464,0.0769622612410246,-0.1060210537123634,-0.0005285815511115513,-0.09582492498002493,0.08097460952345553,-0.05100253560220932,0.1219490562564876,-0.18796746302605638,0.037432937508584,-0.10262693283599887,-0.045269156337180545,-0.09512460716461976,-0.16739771993728414,-0.03670520474171555,0.06928970529710272,-0.1666934350899315,0.22700501406372162,0.01656764162968523,-0.07394879540953267,-0.0958871044863365,0.11250036418392759,-0.09191469895106714,0.01604169243552757,-0.09480159488880403,0.06682459181598464,0.10504943726253815,-0.014776100020190716
TSs2,-0.012130782502367592,-0.07453268764416777,-0.01604119072842227,0.13886431516783052,-0.12251744239113982,0.2843749408008519,-0.04191244314221148,-0.11529529409933886,0.022894676856667785,-0.11357701845571326,-0.06873454756073494,-0.17404626325064607,-0.07916847282506384,-0.02877172080613798,0.06271453910129757,-0.07101201926272671,-0.04707152975533399,-0.1314045762354171,-0.167023738953674,0.17637817777117362,0.4109975398515249,-0.09698861559161034,-0.13330595303588907,0.005081430590531498,-0.0659568522293379,0.050580777076889176,-0.08073961902343223,-0.016974061757640952,0.0408485714605715,-0.15872994398235987,0.03446680626991842,0.10208061839874251,-0.11432607969652121,0.9771712794060419,0.05445788176045809,0.007242238661711618,-0.048096934024891895,-0.08266129342331799,-0.12075799254039717,-0.06455879425068053,-0.04248642789652377,-0.052898008042026747,-0.08911069786626483,-0.11048545082712552,-0.06057275370345136,-0.013582542886808715,-0.08952276870702122,-0.05488571039032256,-0.14595607490757548,-0.03772280849546356,-0.030434070202806574,0.17241622249705166,-0.08690151234079357,-0.08284752852527319,-0.1280554000685817,-0.07252848646056452,-0.16331425237844654,0.23012505361414576,-0.014281528725970242,0.1384259547708745,-0.062200264016484506,-0.08799672540253174,0.44764031675332566,-0.08261572713067028,0.046211451903286196,0.16413179534363107,-0.12240591827035603,-0.08697094510399328,-0.011628836413859922,-0.07856236149828008,-0.17816416453591657,0.11133020528980225,-0.12353968176869926,0.0109815310119447,-0.08337718885511043,0.13805360604680428,-0.0976041073384101,0.3670273307237562,0.07625830801441112,0.06329516745869322,0.3696250726614166,-0.06639482422945801,-0.11855986672428788,-0.07318471933848161,-0.059734337187042734,-0.07616411085559388,0.2640814741955359,0.10745336698393654,-0.06099576645673703,0.007054996942568616,-0.004143381160640027,0.20700229732839032,-0.13584919460054343,-0.08216031754038312,-0.07509361669211088
TSs44C,0.06859589942836397,-0.0007705771340243652,-0.042213122289246764,-0.04043486240463982,0.021816577918108294,-0.037438977970813345,-0.048339120861934884,0.10392242004773061,-0.019238085303468877,-0.013338143453082688,-0.034668864129285784,-0.015093917799180658,0.1155556607661669,0.07723221867768792,0.0012454500397483129,0.0007136813620019813,0.021603303779482712,-0.031889457081356834,-0.06291523501225384,-0.03755897001029797,0.013219230453419786,0.012544000719575872,-0.08252737351139983,-0.04751751145396479,-0.032643127214001415,0.008741879353382961,-0.03568321076604653,-0.0011515830856254172,-0.020775838450935637,-0.028953943651056076,0.011837302781549647,0.005203111197155446,-0.07037422858234481,0.05445788176045809,0.7868234848085088,-0.0565392850739418,0.022511223911236965,-0.03371452028406718,-0.044317598124412584,-0.029600726103527125,-0.0674659022102686,-0.04104482647444445,0.02359230447697124,-0.0517899272219099,-0.0718798913521382,0.21698561333939592,-0.03543225620575146,0.06934205180629137,-0.018740909670062766,-0.019473516408540968,-0.043438485419290566,0.05814785013548343,0.19349742758677466,0.017857510243276385,-0.06864162737635422,-0.050521331584171304,-0.06821296669014848,-0.03511225907780053,-0.046167290611087104,0.0119040983535098,-0.03717058609330321,-0.07414796283910999,0.13108352941597534,-0.03481584223128623,0.05558330185709693,-0.00655323728585028,-0.11502331157322848,-0.00969015765209102,0.018766892915045484,-0.09212752029898302,-0.09886320074816163,0.015157241771439706,0.008538105942705434,0.04517545193748937,-0.06674960965959333,0.04117482627559086,-0.0877192504159789,0.01532971312264002,-0.03794855433752727,-0.03613642142012069,0.09264971303008002,-0.01698336208531261,0.013102990838142276,0.0039692642158364036,-0.07451506121392489,-0.01628347074191022,-0.009101610373898951,0.08962558911602235,-0.060215558480166236,0.01847543249501065,-0.0036167721847407217,-0.048152757490675914,-0.07400310175739816,-0.001864065154857659,0.021318648211640676
TSs201,-0.1342143917024357,-0.1785753860834919,0.0005642349403376358,0.03707451444602621,-0.12028127993797642,-0.05485208991411021,0.04014113691856424,0.06849610200160065,0.027565283400983753,0.042890767470432904,0.04373844864544327,-0.07645434590230622,0.04712425251512679,-0.17797718114752112,-0.07873060212411997,-0.17792799647557825,-0.12163826577277415,-0.1053936342361009,0.09986979864921482,-0.03974872606424931,0.001671394155801499,-0.11630934849161385,0.04722002364529318,0.12820609374433392,-0.06960715797622687,-0.06383118444871123,0.001801967933263671,0.013933454024194051,-0.023866491017819114,-0.10666418916944304,-0.01737248590187755,0.09532005275796579,-0.0243358466768023,0.007242238661711618,-0.0565392850739418,0.7199249329539549,0.06088537930242914,0.021555952697510025,0.0255898735135259,-0.10109400234480821,-0.06414993974624578,0.07253321766908019,0.019256151851608498,-0.0418757010123456,0.03695321069600598,-0.026745497327630235,0.060190403873033003,-0.06108491370514847,0.021279100722746858,-0.014742000677246833,0.008696952053960753,-0.05548214318636076,-0.14537734889214432,-0.0788100730064932,0.08403825440502749,-0.02236930213888284,-0.052325549264606946,0.0010161731752858416,-0.04047885709937409,0.02432485657390565,0.006676222270469123,0.10315776727484847,-0.02381852170708255,0.03964748687725138,-0.028121229111049355,-0.0008648037741372546,0.158326105930016,0.016930930912981396,0.06213524203643803,0.10800293707546112,0.05102683081973254,0.07986941590370306,0.0037208668564691918,-0.022868477490493637,0.02929279830006746,-0.17308620412523826,0.028586647269622414,-0.03028944349875153,0.0228420089948902,0.12643614965145783,-0.046396474756371334,-0.001707821914812421,0.029499755608916475,-0.17573303656865227,0.05608412445746737,0.030821449417257226,0.041280986101793274,0.028063962349876424,-0.01732549932480594,0.022890037124256184,0.05242884905229631,0.03959171302244419,-0.01113943616659559,-0.00993095388736924,-0.006279391862337498
TSs217,-0.2560563676916612,-0.24300987935070298,-0.11271338474079902,-0.11481995434230341,-0.09236277678115165,-0.08297072393361685,-0.035508744541334215,0.1518271502655962,-0.050003456367052605,0.14646410810447277,0.31218323124535646,-0.12830688011230235,-0.01766986940262026,-0.18362644329654543,-0.1417397706536757,-0.24774526370251926,-0.19842075740405982,0.07391144907074026,0.09994543346602705,-0.029035806017266307,-0.09209835370136894,-0.11042897363236592,0.09698431017463714,0.07929686295248073,-0.040800086305725396,-0.0719014570097473,-0.03438703305935526,0.04138105914251316,-0.08350815670748069,-0.046157847815466356,0.25450935766282395,-0.09052089275041963,0.005780139936496943,-0.048096934024891895,0.022511223911236965,0.06088537930242914,1.60488265980064,-0.009031459870986004,0.009185680154586753,-0.0320676908022837,-0.07598922149473673,0.0671488543211395,0.05668778409318655,-0.043997362591562686,-0.05610466399104524,-0.0022992852049813018,0.18967965509915713,-0.07418340392829496,0.17995403794935164,-0.05694457734293656,-0.06380534581434526,-0.07090258118794704,-0.10756594295799035,-0.04519673556838748,0.0250578049560831,-0.0006296356432899416,0.047360237674380225,-0.09481235164239106,-0.049068516402671694,-0.09767981930421722,-0.07827733005454607,0.06450524309503637,-0.11152090518098874,-0.05808543684683715,-0.18055615055174765,-0.0371937530193421,0.014485924686665028,-0.02651094178980206,-0.018986130942483723,0.27862035736078106,0.10537621362946294,-0.12179524824304017,-0.07005024121074979,-0.110444519884663,0.0469360651257345,-0.13585119313889762,0.1622345595101433,-0.06006052970907025,0.0609797177195321,0.20189937110153558,-0.04626118169767964,-0.04177604636973854,0.09919032689625651,-0.2469737573307798,0.10088093781958471,-0.027027283519995404,-0.0526974086798424,-0.12610389105326245,-0.07916170679909781,-0.046459318968316045,0.03922175125550694,-0.07521177157385968,0.5604868452409072,-0.028890391980115504,-0.048390187087127584
TSs168,-0.027392834722301085,0.030881111414610998,-0.009645594397349721,-0.001818654350398949,0.02847937551144934,0.012225491917728518,-0.05344316631776568,-0.1418401187961896,0.046387508525320316,-0.10251545816019698,-0.13736561455399884,-0.11563214203712051,0.017150842572733728,-0.02677612833269444,-0.05413767889912992,0.031810678617403484,0.03083282799430528,0.06667608516577447,-0.09984015055080074,-0.0905186290217122,-0.019578586689289332,0.04348214608531958,0.029098436750362458,0.0007881315484950617,-0.06970744255128805,-0.03809789539336793,-0.07581555813147794,-0.02171398590714692,0.0642723616306972,-0.0820068506131973,-0.12905231150064705,0.021922202990821905,-0.1000202535684787,-0.08266129342331799,-0.03371452028406718,0.021555952697510025,-0.009031459870986004,1.5898485708713768,-0.08001840289684282,-0.0035444813252857002,0.007237226584491751,-0.013551615227057676,0.001401974331437945,-0.11622709913626414,-0.03906584749619351,0.03154916023999852,0.260586048430644,-0.0018511153632341274,-0.13833865248493069,0.021502272002870734,0.052159435332008855,-0.05986800712299828,-0.06968236104509307,0.061382972385138304,0.0999157896923321,0.1255193682048635,-0.03720230000007047,-0.10475667014349399,0.008288277429817324,-0.10178803616717025,0.09307103147374722,-0.028256416262110565,-0.012346865255892668,-0.07401711067766917,0.04967967585424679,-0.09954367126980912,0.08779540185002074,-0.0862874661939694,0.006853341849942332,-0.06784248291961789,0.06884026814222662,-0.08405934235772154,0.03375475263111671,-0.17921574639003182,0.07317018697917073,-0.24361835799540282,0.0229389820094022,-0.013706692355186198,-0.01759318957299503,-0.12304911418293926,-0.09787093465689634,0.06435340446180322,-0.09933012578055578,0.03072807925817435,0.008601637115038719,-0.16503971276218382,-0.06538019337974368,-0.05299727913751773,-0.0005111035692632396,-0.03691943061047024,0.004246400366616736,0.05945366281758825,-0.0745731452553303,-0.022870156872093702,0.6248083802023513
